ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:1903826	L-arginine transmembrane transport	4/498	11/12060	0.363636363636364	8.80613362541074	5.3753984047853	0.000751813133403846	0.00674247634650975	0.00479514062609418	SLC7A1/SLC7A2/SLC7A7/SLC38A4	4
GO:0007613	memory	12/498	99/12060	0.121212121212121	2.93537787513691	4.01285493758955	0.000756958697850235	0.00674583780731239	0.00479753124289866	LRRN4/CEBPA/CCND2/NETO1/KCNK2/CEBPB/COMT/SLC8A2/LDLR/ITPR3/FOS/ITGA3	12
GO:0030168	platelet activation	12/498	99/12060	0.121212121212121	2.93537787513691	4.01285493758955	0.000756958697850235	0.00674583780731239	0.00479753124289866	PDGFB/F11R/ADRA2B/PDGFA/CD9/F2RL2/MYL12A/TLR4/ITPR3/SLC7A11/EMILIN1/SH2B3	12
GO:0090263	positive regulation of canonical Wnt signaling pathway	12/498	99/12060	0.121212121212121	2.93537787513691	4.01285493758955	0.000756958697850235	0.00674583780731239	0.00479753124289866	RSPO4/CDH3/SFRP1/TMEM198/LRRK1/EDA/LGR4/PPM1N/ADGRA2/SEMA5A/FZD9/TGFB1	12
GO:0046631	alpha-beta T cell activation	13/498	113/12060	0.115044247787611	2.78601130184455	3.95865659350305	0.000764741437043988	0.00680090812566163	0.00483669636669551	VSIR/GATA3/PRDM1/IL4R/FOSL2/ADA/CEBPB/TLR4/RUNX1/LGALS3/MYC/CARD11/JAK3	13
GO:0060538	skeletal muscle organ development	15/498	142/12060	0.105633802816901	2.55811980315629	3.87611956804419	0.000769251791847688	0.00682670732430522	0.00485504434141263	EGR1/YBX3/HDAC9/TWIST1/ACTA1/MAFF/MYC/POPDC3/SIX1/KLF5/CAV2/FLNB/FOS/TGFB1/CAV1	15
GO:0051046	regulation of secretion	31/498	408/12060	0.0759803921568627	1.84000708717222	3.58233858017962	0.000786918903346523	0.0069689143799498	0.00495617970990251	F2RL1/NPPB/ADRA2B/SLC38A2/XBP1/SYT7/APLN/NRG1/EDN1/ACSL3/PCK2/F2RL2/IL4R/WNK4/ADA/STC1/NKX3-1/NGF/TLR4/DYSF/NPR1/SYTL4/SPX/RHBDF2/CXCL12/VEGFC/RAB27B/TGFB1/LIF/TGFB2/NR1D1	31
GO:0014015	positive regulation of gliogenesis	8/498	49/12060	0.163265306122449	3.95377428079666	4.29971428367586	0.00080922712286778	0.00713667662204807	0.00507548951556857	SPINT1/PRKCH/SLC7A5/NTN1/ETV5/VEGFC/TGFB1/LIF	8
GO:1990874	vascular associated smooth muscle cell proliferation	8/498	49/12060	0.163265306122449	3.95377428079666	4.29971428367586	0.00080922712286778	0.00713667662204807	0.00507548951556857	PDGFB/IGFBP5/XBP1/APLN/EDN1/DDR2/DDIT3/NR4A3	8
GO:0035850	epithelial cell differentiation involved in kidney development	7/498	38/12060	0.184210526315789	4.46100190234623	4.43464756610746	0.000812985123187008	0.00714013021233807	0.00507794565338121	MYO1E/PDGFB/FOXC2/EDN1/GATA3/JAG1/LIF	7
GO:0070169	positive regulation of biomineral tissue development	7/498	38/12060	0.184210526315789	4.46100190234623	4.43464756610746	0.000812985123187008	0.00714013021233807	0.00507794565338121	CCN1/FAM20C/PKDCC/CEBPB/TMEM119/SLC8A1/FZD9	7
GO:0010565	regulation of ketone metabolic process	12/498	100/12060	0.12	2.90602409638554	3.97206762124882	0.000828747505788771	0.0072190755129961	0.00513409028021709	EGR1/EDN1/ADM/AKR1C3/TWIST1/GDF15/TRIB3/PRKAG2/INSIG1/STARD4/CAV1/NR1D1	12
GO:2000106	regulation of leukocyte apoptotic process	9/498	61/12060	0.147540983606557	3.57298044637567	4.18102450575153	0.000830235126167987	0.0072190755129961	0.00513409028021709	ST3GAL1/ADA/LGALS3/MYC/SLC7A11/CXCL12/NR4A3/TGFB2/JAK3	9
GO:0042327	positive regulation of phosphorylation	18/498	189/12060	0.0952380952380952	2.30636833046472	3.75670185705377	0.000830996295560676	0.0072190755129961	0.00513409028021709	PIM1/KIT/SPRY2/PDGFB/XBP1/FGF18/APLN/PDGFA/THBS1/KDR/TNFSF15/NRG1/FLT1/VEGFA/CARD10/PLAUR/DDR2/LIF	18
GO:0050769	positive regulation of neurogenesis	18/498	189/12060	0.0952380952380952	2.30636833046472	3.75670185705377	0.000830996295560676	0.0072190755129961	0.00513409028021709	SPINT1/LRP8/KIT/PRKCH/SLC7A5/LPAR3/PLXNC1/NTN1/NGF/VEGFA/ETV5/PLXND1/CXCL12/VEGFC/SEMA5A/TGFB1/LIF/SEMA7A	18
GO:0043270	positive regulation of monoatomic ion transport	13/498	114/12060	0.114035087719298	2.76157260621433	3.92189132238031	0.000831488503644746	0.0072190755129961	0.00513409028021709	SCN5A/PDGFB/PRSS8/EDN1/LPAR3/THY1/STC1/ADCYAP1R1/FXYD5/LGALS3/ASPH/CXCL12/CAV1	13
GO:0071402	cellular response to lipoprotein particle stimulus	6/498	28/12060	0.214285714285714	5.18932874354561	4.60583506685001	0.000833886610412091	0.0072190755129961	0.00513409028021709	LPL/FUT1/CD9/TLR4/LDLR/TGFB1	6
GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	6/498	28/12060	0.214285714285714	5.18932874354561	4.60583506685001	0.000833886610412091	0.0072190755129961	0.00513409028021709	PDGFB/IGFBP5/XBP1/EDN1/DDR2/NR4A3	6
GO:0035162	embryonic hemopoiesis	5/498	19/12060	0.263157894736842	6.37285986049461	4.86412662106059	0.000845383941989157	0.00727407440551319	0.00517320460711204	KIT/KDR/GATA3/VEGFA/SH2B3	5
GO:0035335	peptidyl-tyrosine dephosphorylation	5/498	19/12060	0.263157894736842	6.37285986049461	4.86412662106059	0.000845383941989157	0.00727407440551319	0.00517320460711204	DUSP6/DUSP5/DUSP7/DUSP1/TNS2	5
GO:0060713	labyrinthine layer morphogenesis	5/498	19/12060	0.263157894736842	6.37285986049461	4.86412662106059	0.000845383941989157	0.00727407440551319	0.00517320460711204	SPINT1/ST14/CCN1/ADM/FZD5	5
GO:1903038	negative regulation of leukocyte cell-cell adhesion	11/498	87/12060	0.126436781609195	3.06190278354799	4.00571601179727	0.000872146723151525	0.00748916275224447	0.00532617197645913	TNFRSF21/VSIR/KLF4/IL4R/CEBPB/RUNX1/LGALS3/LRRC32/CXCL12/TGFB1/JAK3	11
GO:0072593	reactive oxygen species metabolic process	16/498	159/12060	0.10062893081761	2.43691748124574	3.78523196892524	0.000884532500886754	0.0075801754924477	0.00539089877201795	HK2/PDGFB/F2RL1/CCN1/THBS1/CCN2/EDN1/TXN/CYGB/AKR1C3/GADD45A/TLR4/PID1/PMAIP1/TGFB1/CYP1B1	16
GO:0002695	negative regulation of leukocyte activation	13/498	115/12060	0.11304347826087	2.73755893137768	3.88552066158479	0.000903059467471739	0.00772334326817564	0.00549271738916385	SFRP1/TNFRSF21/VSIR/IL4R/CEBPB/LDLR/RUNX1/LGALS3/LRRC32/RASSF5/TGFB1/NR1D1/JAK3	13
GO:0060350	endochondral bone morphogenesis	8/498	50/12060	0.16	3.87469879518072	4.2272670246529	0.000929205400798151	0.00793096440681239	0.00564037420033358	FGF18/FOXC1/COL13A1/FOSL2/STC1/TRPV4/TMEM119/RUNX2	8
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	14/498	130/12060	0.107692307692308	2.6079703429101	3.82545700490304	0.000943302693215911	0.00803512053136926	0.00571444835924075	NBL1/MICOS10-NBL1/CDH3/SPRY1/SFRP1/SPRY2/XBP1/SPRED3/GDF15/LRRC32/CAV2/CRIM1/EMILIN1/CAV1	14
GO:0007219	Notch signaling pathway	15/498	145/12060	0.103448275862069	2.50519318653926	3.78427821788849	0.000955692982951238	0.00811188177459957	0.0057690397195966	CHAC1/KIT/HES7/CEBPA/FOXC1/FOXC2/EGFL7/PTP4A3/DLK1/JAG1/S1PR3/SIX1/TGFB1/TGFB2/HEY1	15
GO:0010543	regulation of platelet activation	7/498	39/12060	0.179487179487179	4.3466172381835	4.34432077516304	0.000956138823031538	0.00811188177459957	0.0057690397195966	PDGFB/F11R/PDGFA/CD9/TLR4/EMILIN1/SH2B3	7
GO:0030282	bone mineralization	11/498	88/12060	0.125	3.02710843373494	3.96085367775463	0.000960529894903725	0.00813286988858603	0.00578396612836238	CCN1/FAM20C/LGR4/FOSL2/PKDCC/TWIST1/TMEM119/SLC8A1/DDR2/FZD9/RUNX2	11
GO:0045834	positive regulation of lipid metabolic process	12/498	102/12060	0.117647058823529	2.84904323175053	3.89198997665254	0.000989444103209066	0.00836099977253557	0.00594620842901485	CCN1/XBP1/FUT1/EDN1/ACSL3/ADM/TWIST1/GDF15/LDLR/INSIG1/STARD4/NR1D1	12
GO:0051047	positive regulation of secretion	19/498	208/12060	0.0913461538461538	2.21211770157553	3.65960722356962	0.000999013262041328	0.00842507804687736	0.00599177986608862	F2RL1/NPPB/XBP1/SYT7/APLN/EDN1/ACSL3/PCK2/F2RL2/IL4R/NKX3-1/TLR4/NPR1/SYTL4/CXCL12/VEGFC/RAB27B/TGFB1/TGFB2	19
GO:0010712	regulation of collagen metabolic process	6/498	29/12060	0.206896551724138	5.01038637307852	4.48733184966196	0.00101523785323628	0.00852799796718473	0.006064974856436	VSIR/CYGB/RUNX1/DDR2/EMILIN1/TGFB1	6
GO:0071398	cellular response to fatty acid	6/498	29/12060	0.206896551724138	5.01038637307852	4.48733184966196	0.00101523785323628	0.00852799796718473	0.006064974856436	LPL/EDN1/KCNK2/AKR1C3/PID1/LDLR	6
GO:0042116	macrophage activation	9/498	63/12060	0.142857142857143	3.45955249569707	4.06203702977095	0.00105340525029958	0.00883111674263004	0.00628054804942497	CEBPA/THBS1/IL4R/CTSC/WNK4/TLR4/DYSF/LDLR/NR1D1	9
GO:0071675	regulation of mononuclear cell migration	11/498	89/12060	0.123595505617978	2.99309597942331	3.91662360862849	0.00105618803743557	0.00883298248628144	0.00628187493627202	NBL1/MICOS10-NBL1/SPNS2/CD9/THBS1/TRPV4/DUSP1/LGALS3/EMILIN1/CXCL12/TGFB1	11
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	18/498	193/12060	0.0932642487046632	2.25856795055871	3.65795777529982	0.00105963102019163	0.00883298248628144	0.00628187493627202	CLDN7/MBP/CLDN4/PCDHGB4/CDH3/KLF4/CLDN23/MPZL2/RET/DSC3/PVR/PCDHGB5/FXYD5/PCDH19/PCDHAC2/CLSTN2/TGFB2/ITGA3	18
GO:0120161	regulation of cold-induced thermogenesis	13/498	117/12060	0.111111111111111	2.69076305220884	3.81393072064277	0.00106176272034552	0.00883298248628144	0.00628187493627202	FOXC2/EPAS1/LGR4/IL4R/SCD/PWWP2B/CEBPB/TLR4/VEGFA/EBF2/DDIT3/CAV1/NR1D1	13
GO:1903053	regulation of extracellular matrix organization	8/498	51/12060	0.156862745098039	3.79872430900071	4.15667071810818	0.00106302312650714	0.00883298248628144	0.00628187493627202	ZNF469/TCF15/RUNX1/TIMP3/DDR2/EMILIN1/TGFB1/TGFB2	8
GO:0048534	hematopoietic or lymphoid organ development	10/498	76/12060	0.131578947368421	3.1864299302473	3.96821593017203	0.00108568094100023	0.00883298248628144	0.00628187493627202	SLC40A1/SPNS2/RET/GATA3/LTB/ADA/SIX1/FOXL1/TGFB1/LTBR	10
GO:0002701	negative regulation of production of molecular mediator of immune response	5/498	20/12060	0.25	6.05421686746988	4.69471749410008	0.00108929515688447	0.00883298248628144	0.00628187493627202	BST2/TWIST1/TGFB1/TGFB2/JAK3	5
GO:0003094	glomerular filtration	5/498	20/12060	0.25	6.05421686746988	4.69471749410008	0.00108929515688447	0.00883298248628144	0.00628187493627202	MYO1E/PDGFB/F2RL1/EDN1/MCAM	5
GO:0060402	calcium ion transport into cytosol	5/498	20/12060	0.25	6.05421686746988	4.69471749410008	0.00108929515688447	0.00883298248628144	0.00628187493627202	JPH1/ADCYAP1R1/SLC8A1/ASPH/CAV1	5
GO:1902074	response to salt	5/498	20/12060	0.25	6.05421686746988	4.69471749410008	0.00108929515688447	0.00883298248628144	0.00628187493627202	EDN1/COMT/MAPK13/TGFB1/RUNX2	5
GO:0010649	regulation of cell communication by electrical coupling	4/498	12/12060	0.333333333333333	8.07228915662651	5.08682724743639	0.00109110863338319	0.00883298248628144	0.00628187493627202	IRX3/SLC8A1/ASPH/CAV1	4
GO:0015803	branched-chain amino acid transport	4/498	12/12060	0.333333333333333	8.07228915662651	5.08682724743639	0.00109110863338319	0.00883298248628144	0.00628187493627202	SLC7A7/SLC6A15/SLC7A5/SLC6A17	4
GO:0031952	regulation of protein autophosphorylation	4/498	12/12060	0.333333333333333	8.07228915662651	5.08682724743639	0.00109110863338319	0.00883298248628144	0.00628187493627202	PDGFB/PDGFA/NRG1/VEGFA	4
GO:0060788	ectodermal placode formation	4/498	12/12060	0.333333333333333	8.07228915662651	5.08682724743639	0.00109110863338319	0.00883298248628144	0.00628187493627202	EDA/TBX3/NRG3/SIX1	4
GO:0071697	ectodermal placode morphogenesis	4/498	12/12060	0.333333333333333	8.07228915662651	5.08682724743639	0.00109110863338319	0.00883298248628144	0.00628187493627202	EDA/TBX3/NRG3/SIX1	4
GO:0072079	nephron tubule formation	4/498	12/12060	0.333333333333333	8.07228915662651	5.08682724743639	0.00109110863338319	0.00883298248628144	0.00628187493627202	IRX2/IRX3/GATA3/SIX1	4
GO:0090190	positive regulation of branching involved in ureteric bud morphogenesis	4/498	12/12060	0.333333333333333	8.07228915662651	5.08682724743639	0.00109110863338319	0.00883298248628144	0.00628187493627202	LGR4/VEGFA/SIX1/TGFB1	4
GO:0097531	mast cell migration	4/498	12/12060	0.333333333333333	8.07228915662651	5.08682724743639	0.00109110863338319	0.00883298248628144	0.00628187493627202	KIT/PGF/VEGFA/VEGFC	4
GO:2001212	regulation of vasculogenesis	4/498	12/12060	0.333333333333333	8.07228915662651	5.08682724743639	0.00109110863338319	0.00883298248628144	0.00628187493627202	RAMP2/KDR/ADM/HEY1	4
GO:0002274	myeloid leukocyte activation	14/498	132/12060	0.106060606060606	2.5684556407448	3.76035829369946	0.00109607668719894	0.00885629963256742	0.0062984577153126	KIT/CEBPA/F2RL1/THBS1/IL4R/CTSC/WNK4/TLR4/DYSF/LDLR/TGFB1/NR4A3/NR1D1/LTBR	14
GO:0060828	regulation of canonical Wnt signaling pathway	20/498	226/12060	0.0884955752212389	2.1430856168035	3.60015362840342	0.00110188824862089	0.00888633070465742	0.0063198153302931	SIAH2/RSPO4/CDH3/SFRP1/FERMT1/EGR1/TMEM198/LRRK1/IGFBP6/EDA/LGR4/PPM1N/NKD2/ADGRA2/DDIT3/SEMA5A/FZD9/WNT5B/TGFB1/CAV1	20
GO:0032787	monocarboxylic acid metabolic process	32/498	435/12060	0.0735632183908046	1.78147071042792	3.44520199010159	0.00111704235323416	0.00899144907479943	0.0063945738227686	HK2/MTHFD1L/ATP8B1/KIT/LPL/MTHFD2/CYP2S1/XBP1/SLC1A3/SHMT2/EDN1/ACSL3/ALDH1L2/PCK2/SCD/CYGB/MSMO1/AKR1C3/TWIST1/COMT/GDF15/TRIB3/PRKAG2/INSIG1/ME1/SLC16A3/FADS3/STARD4/ALDOC/CYP1B1/CAV1/NR1D1	32
GO:0034765	regulation of monoatomic ion transmembrane transport	18/498	194/12060	0.0927835051546392	2.24692584772078	3.63365053605206	0.00112452227520689	0.00903451418830992	0.00642520103816378	JPH1/STOM/KCNG1/SCN5A/PTPN3/EDN1/KCNS3/KCNE3/WNK4/THY1/NGF/ADCYAP1R1/FXYD5/SLC8A1/ASPH/FKBP1C/TGFB1/CAV1	18
GO:0031960	response to corticosteroid	12/498	104/12060	0.115384615384615	2.79425393883225	3.81383114656103	0.00117525536326873	0.00942425945365969	0.00670238159611619	CEBPA/SCNN1A/EDN1/PCK2/FOSL2/AKR1C3/STC1/COMT/DUSP1/ZFP36/FOS/TGFB1	12
GO:1990845	adaptive thermogenesis	14/498	133/12060	0.105263157894737	2.54914394419784	3.72825681971518	0.00117993402715873	0.00944057592404137	0.00671398560716211	FOXC2/EPAS1/LGR4/IL4R/SCD/PWWP2B/CEBPB/TLR4/VEGFA/TRPV4/EBF2/DDIT3/CAV1/NR1D1	14
GO:0006821	chloride transport	9/498	64/12060	0.140625	3.40549698795181	4.00433508492197	0.00118192465126311	0.00944057592404137	0.00671398560716211	ATP8B1/CLDN4/SLC1A3/SLC12A8/GABRG3/GABRA5/WNK4/KCNK2/SLC1A4	9
GO:0007179	transforming growth factor beta receptor signaling pathway	17/498	179/12060	0.0949720670391061	2.29992596082655	3.63640688299835	0.00118396661753654	0.00944057592404137	0.00671398560716211	NPNT/CDH3/SPRY1/FERMT1/SPRY2/GCNT2/XBP1/THBS1/SPRED3/GDF15/LRRC32/CAV2/EMILIN1/FOS/TGFB1/TGFB2/ITGA3	17
GO:0001654	eye development	25/498	312/12060	0.0801282051282051	1.94045412418906	3.49290504801373	0.00118964111193846	0.00946802551002431	0.00673350731078431	THRB/SPRY1/SPRY2/KLF4/FOXC1/FOXC2/KDR/GATA3/PRDM1/MEIS2/IRX5/FLT1/EPHA2/SPRED3/TWIST1/THY1/LHX2/VEGFA/JAG1/FOS/WNT5B/TGFB1/FZD5/CYP1B1/TGFB2	25
GO:0072132	mesenchyme morphogenesis	8/498	52/12060	0.153846153846154	3.725671918443	4.0878386775048	0.00121180125030924	0.00962633128054645	0.00684609182611135	FOXC1/FOXC2/TWIST1/ACTA1/TBX3/MYC/TGFB2/HEY1	8
GO:0060317	cardiac epithelial to mesenchymal transition	6/498	30/12060	0.2	4.8433734939759	4.37415572952129	0.00122540931216703	0.00971623607890192	0.00691003067126552	SPRY1/TWIST1/TBX3/JAG1/TGFB2/HEY1	6
GO:0150063	visual system development	25/498	313/12060	0.0798722044728434	1.93425459024597	3.47558377518856	0.00124429632780689	0.0098475839973075	0.00700344319617939	THRB/SPRY1/SPRY2/KLF4/FOXC1/FOXC2/KDR/GATA3/PRDM1/MEIS2/IRX5/FLT1/EPHA2/SPRED3/TWIST1/THY1/LHX2/VEGFA/JAG1/FOS/WNT5B/TGFB1/FZD5/CYP1B1/TGFB2	25
GO:0032103	positive regulation of response to external stimulus	32/498	438/12060	0.0730593607305936	1.76926885624691	3.40352234791552	0.00125015873250693	0.00987555557410505	0.00702333613126507	LPAR1/LPL/PDGFB/CEBPA/F2RL1/FGF18/F3/SMOC2/THBS1/KDR/EDN1/KCNK6/PVR/IRAK1/LGR4/CTSC/PGF/CEBPB/TLR4/VEGFA/LDLR/TRPV4/FOSL1/EMILIN1/MAPK13/CXCL12/VEGFC/SEMA5A/TGFB1/SLC15A3/CAV1/NR1D1	32
GO:1904062	regulation of monoatomic cation transmembrane transport	17/498	180/12060	0.0944444444444444	2.28714859437751	3.61085921104773	0.00125890121247647	0.00992613186491669	0.00705930517502946	JPH1/KCNG1/SCN5A/PTPN3/EDN1/KCNS3/KCNE3/WNK4/THY1/NGF/ADCYAP1R1/FXYD5/SLC8A1/ASPH/FKBP1C/TGFB1/CAV1	17
GO:0051962	positive regulation of nervous system development	20/498	229/12060	0.0873362445414847	2.11501025937812	3.53540941258828	0.00129463605843824	0.010188953914462	0.00724621998532174	SPINT1/LRP8/KIT/PRKCH/SLC7A5/LPAR3/PLXNC1/NTN1/NGF/VEGFA/ETV5/SRPX2/PLXND1/CLSTN2/CXCL12/VEGFC/SEMA5A/TGFB1/LIF/SEMA7A	20
GO:1905314	semi-lunar valve development	7/498	41/12060	0.170731707317073	4.13458712900382	4.17245770645835	0.00130151942695298	0.010224158165064	0.00727125668157358	GATA3/TWIST1/JAG1/EMILIN1/TGFB1/TGFB2/HEY1	7
GO:1901654	response to ketone	16/498	165/12060	0.096969696969697	2.34830230010953	3.6191023117797	0.00131361675331858	0.0103001150971856	0.00732527602881809	CLDN4/SFRP1/CEBPA/SCNN1A/THBS1/EDN1/PCK2/TNC/AKR1C3/NKX3-1/COMT/DUSP1/FOS/TGFB1/CAV1/TGFB2	16
GO:0051781	positive regulation of cell division	9/498	65/12060	0.138461538461538	3.3531047265987	3.94776820365317	0.00132281663877203	0.0103531147263302	0.00736296851178996	PDGFB/TGFA/PDGFA/PGF/NKX3-1/VEGFA/VEGFC/TGFB1/TGFB2	9
GO:0014013	regulation of gliogenesis	10/498	78/12060	0.128205128205128	3.1047265987025	3.87018895957472	0.00132986853420868	0.0103891387147573	0.00738858819238556	SPINT1/PRKCH/SLC7A5/NTN1/ETV5/LDLR/VEGFC/TGFB1/LIF/NR1D1	10
GO:0106106	cold-induced thermogenesis	13/498	120/12060	0.108333333333333	2.62349397590361	3.70930869491079	0.00134306915914952	0.0104729767888093	0.00744821248088725	FOXC2/EPAS1/LGR4/IL4R/SCD/PWWP2B/CEBPB/TLR4/VEGFA/EBF2/DDIT3/CAV1/NR1D1	13
GO:0007369	gastrulation	15/498	150/12060	0.1	2.42168674698795	3.63619780367186	0.00135105323945483	0.0105159042968209	0.00747874183346698	MBP/SFRP1/KLF4/DUSP5/APLN/FOXC1/FOXC2/EPHA2/GSC/TXNRD1/DUSP1/DUSP4/WNT5B/NR4A3/ITGA3	15
GO:0003208	cardiac ventricle morphogenesis	8/498	53/12060	0.150943396226415	3.65537622186861	4.02068988990299	0.00137670719145502	0.0106566747518519	0.00757885551472928	FOXC1/FOXC2/NRG1/GATA3/JAG1/TGFB1/TGFB2/HEY1	8
GO:0120192	tight junction assembly	8/498	53/12060	0.150943396226415	3.65537622186861	4.02068988990299	0.00137670719145502	0.0106566747518519	0.00757885551472928	CLDN7/CLDN4/RAMP2/PRKCH/F11R/CLDN23/EPHA2/FZD5	8
GO:0032620	interleukin-17 production	5/498	21/12060	0.238095238095238	5.76592082616179	4.5364392558942	0.00138169993246547	0.0106566747518519	0.00757885551472928	VSIR/SLC7A5/TLR4/DDIT3/TGFB1	5
GO:0032660	regulation of interleukin-17 production	5/498	21/12060	0.238095238095238	5.76592082616179	4.5364392558942	0.00138169993246547	0.0106566747518519	0.00757885551472928	VSIR/SLC7A5/TLR4/DDIT3/TGFB1	5
GO:0045776	negative regulation of blood pressure	5/498	21/12060	0.238095238095238	5.76592082616179	4.5364392558942	0.00138169993246547	0.0106566747518519	0.00757885551472928	ADM2/NPPB/APLN/KCNK6/VEGFC	5
GO:0030278	regulation of ossification	11/498	92/12060	0.119565217391304	2.89549502357255	3.78756075920348	0.00139139212249025	0.0107119516943805	0.0076181675863159	SFRP1/CCN1/FAM20C/PKDCC/TWIST1/TMEM119/SLC8A1/DDR2/FZD9/TGFB1/RUNX2	11
GO:0008361	regulation of cell size	15/498	151/12060	0.0993377483443709	2.40564908641187	3.60729431312634	0.00144469825332872	0.0111021920119935	0.00789570021746779	DCC/IFRD1/RAP1GAP2/EDN1/RET/SLC12A8/LPAR3/PLXNA4/NTN1/NGF/VEGFA/TRPV4/CXCL12/SEMA5A/SEMA7A	15
GO:0003170	heart valve development	9/498	66/12060	0.136363636363636	3.30230010952903	3.89229471110151	0.00147693305941228	0.0112926275328595	0.00803113489396146	CCN1/GATA3/PRDM1/TWIST1/JAG1/EMILIN1/TGFB1/TGFB2/HEY1	9
GO:0051899	membrane depolarization	9/498	66/12060	0.136363636363636	3.30230010952903	3.89229471110151	0.00147693305941228	0.0112926275328595	0.00803113489396146	SCN5A/KCNQ3/PTPN3/KDR/EDN1/SLC8A1/GCLM/FZD9/CAV1	9
GO:0002697	regulation of immune effector process	19/498	215/12060	0.0883720930232558	2.14009526478005	3.50063375171301	0.001477465412715	0.0112926275328595	0.00803113489396146	DDX21/KIT/F2RL1/XBP1/SLC7A5/ULBP1/BST2/GATA3/PVR/IL4R/TWIST1/TLR4/LGALS3/TGFB1/SEMA7A/FZD5/NR4A3/TGFB2/JAK3	19
GO:0001952	regulation of cell-matrix adhesion	12/498	107/12060	0.11214953271028	2.71591037045378	3.70000119663959	0.00150752191629854	0.011469595397764	0.00815699159035993	SEMA3E/SFRP1/FERMT1/EPHA1/AJAP1/FUT1/THBS1/KDR/THY1/VEGFA/JAG1/DLC1	12
GO:0001906	cell killing	11/498	93/12060	0.118279569892473	2.86436066848037	3.74569660588293	0.00152081454040667	0.011469595397764	0.00815699159035993	PIM1/F2RL1/NPPB/SFN/ULBP1/PVR/CTSC/MICB/LGALS3/CXCL12/TGFB1	11
GO:0035860	glial cell-derived neurotrophic factor receptor signaling pathway	4/498	13/12060	0.307692307692308	7.45134383688601	4.8298789524737	0.00152495327777908	0.011469595397764	0.00815699159035993	RET/GATA3/GDF15/DDIT3	4
GO:0042481	regulation of odontogenesis	4/498	13/12060	0.307692307692308	7.45134383688601	4.8298789524737	0.00152495327777908	0.011469595397764	0.00815699159035993	EDN1/SP6/TGFB1/RUNX2	4
GO:0043117	positive regulation of vascular permeability	4/498	13/12060	0.307692307692308	7.45134383688601	4.8298789524737	0.00152495327777908	0.011469595397764	0.00815699159035993	PTP4A3/VEGFA/TRPV4/TGFB1	4
GO:0043129	surfactant homeostasis	4/498	13/12060	0.307692307692308	7.45134383688601	4.8298789524737	0.00152495327777908	0.011469595397764	0.00815699159035993	KDR/EPAS1/VEGFA/TGFB1	4
GO:1900748	positive regulation of vascular endothelial growth factor signaling pathway	4/498	13/12060	0.307692307692308	7.45134383688601	4.8298789524737	0.00152495327777908	0.011469595397764	0.00815699159035993	JCAD/CCBE1/SMOC2/VEGFA	4
GO:1903587	regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	4/498	13/12060	0.307692307692308	7.45134383688601	4.8298789524737	0.00152495327777908	0.011469595397764	0.00815699159035993	JCAD/THBS1/VEGFA/HMOX1	4
GO:1990822	basic amino acid transmembrane transport	4/498	13/12060	0.307692307692308	7.45134383688601	4.8298789524737	0.00152495327777908	0.011469595397764	0.00815699159035993	SLC7A1/SLC7A2/SLC7A7/SLC38A4	4
GO:0062012	regulation of small molecule metabolic process	21/498	249/12060	0.0843373493975904	2.04238641312237	3.44936313235893	0.00153563363288806	0.0115294829570109	0.00819958265832728	KIT/IGFBP3/SLC7A7/EGR1/EDN1/ADM/AKR1C3/TWIST1/ADCYAP1R1/GDF15/TRIB3/PRKAG2/PID1/LDLR/INSIG1/PMAIP1/ME1/SLC7A11/STARD4/CAV1/NR1D1	21
